Zusammenfassung
Ort;Ohne Baufreigabe;Noch zu bauen;Noch zu montieren;In Betrieb zu nehmen
Sundern;384;0;8;39

Datensätze (Ortsfilter)
CS-ID;Projektkenner;PLZ;Ort;Ortsteil;Straße;Hausnummer;Zusatz;Baufreigabe;HA-Status;Betriebsstatus;HA gebaut am (CL);ONT gebaut am / Montage (AC);Verfügbar ab (AT);Wohneinheiten;Home-IDs;ONT-Seriennummern;Tiefbau;Montagefirma;NVT-Nr;NVT-Nr (gebaut);Rohrfarbe;Strangfarbe;NE4;wohneinheiten_anzahl_montage;ont_typ_we_1;rasternummer_ha_kasette;apl_kabeltyp;kabellaenge_ha_nvt;splitternummer_mux_we_1;barcode_ont_we_1;home_id_ont_we_1;splitternummer_mux_we_2;barcode_ont_we_2;home_id_ont_we_2;splitternummer_mux_we_3;barcode_ont_we_3;home_id_ont_we_3;splitternummer_mux_we_4;barcode_ont_we_4;home_id_ont_we_4;splitternummer_mux_we_5;barcode_ont_we_5;home_id_ont_we_5;splitternummer_mux_we_6;barcode_ont_we_6;home_id_ont_we_6;splitternummer_mux_we_7;barcode_ont_we_7;home_id_ont_we_7;splitternummer_mux_we_8;barcode_ont_we_8;home_id_ont_we_8;splitternummer_mux_we_9;barcode_ont_we_9;home_id_ont_we_9;splitternummer_mux_we_10;barcode_ont_we_10;home_id_ont_we_10;splitternummer_mux_we_11;barcode_ont_we_11;home_id_ont_we_11;splitternummer_mux_we_12;barcode_ont_we_12;home_id_ont_we_12;ONT Datum;APL Datum;ha_gebaut;bemerkungsfeld_des_ont;Offene Stufe
HA213424;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Amselweg;12;;JA;HA betriebsbereit;homesConnected;29.04.2024;13.02.2025;27.02.2026;3;W009T7TX | W009T7V0 | W009T7W3;ALCLB291DCA4 | ALCLB291DE36 | ALCLB291DBED;Albatrosbau;Albatrosbau;870;870;rosa (12);blau;;3;Nokia G-010G-Q ONT;55;1x12;269;4;ALCLB291DCA4;W009T7TX;4;ALCLB291DE36;W009T7V0;4;ALCLB291DBED;W009T7W3;;;;;;;;;;;;;;;;;;;;;;;;;;;;13.02.2025;13.02.2025;29.04.2024;;Betriebsbereit
HA213483;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Brunnenstraße;61;;JA;HA betriebsbereit;homesConnected;29.05.2025;08.12.2025;08.03.2026;2;W00MZEG4 | W00MZEF1;ALCLFDF4435C | ALCLFDF4435D;Albatrosbau;Albatrosbau;868;868;orange (11);blau;;2;Nokia G-010G-R ONT;38;1x12;276;2;ALCLFDF4435C;W00MZEG4;2;ALCLFDF4435D;W00MZEF1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08.12.2025;08.12.2025;29.05.2025;;Betriebsbereit
HA213586;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Goldammerweg;6;;JA;HA betriebsbereit;homesConnected;08.04.2024;11.02.2025;28.01.2026;1;W009T7NK;ALCLFC8DDBC5;Albatrosbau;Albatrosbau;870;870;violett (8);gelb;;1;;68;1x12;340;5;ALCLFC8DDBC5;W009T7NK;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.02.2025;11.02.2025;08.04.2024;;Betriebsbereit
HA213662;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Hoolweg;33;a;JA;HA betriebsbereit;homesConnected;09.10.2025;09.10.2025;25.11.2025;1;W006C2A1;ALCLFDE6E08E;Albatrosbau;Albatrosbau;864;864;orange (11);gelb;;1;Nokia G-010G-R ONT;45;1x12;105;1;ALCLFDE6E08E;W006C2A1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;09.10.2025;09.10.2025;09.10.2025;;Betriebsbereit
HA213673;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;In den Höfen;2;a;JA;HA betriebsbereit;homesConnected;27.02.2024;09.10.2025;25.11.2025;1;W006C2EA;ALCLFDE6855E;Albatrosbau;Albatrosbau;864;864;braun (7);gelb;;1;Nokia G-010G-R ONT;41;1x12;65;1;ALCLFDE6855E;W006C2EA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;09.10.2025;09.10.2025;27.02.2024;;Betriebsbereit
HA213732;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Langscheider Straße;11;;JA;HA betriebsbereit;homesConnected;21.06.2023;26.11.2025;08.03.2026;1;W00LWK99;ALCLFDEE9DFC;Albatrosbau;Albatrosbau;1385;1385;gelb (4);rot;;1;Nokia G-010G-R ONT;41;1x12;66;1;ALCLFDEE9DFC;W00LWK99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26.11.2025;26.11.2025;21.06.2023;;Betriebsbereit
HA213967;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Brunnenstraße;22;;NEIN;Keine Baufreigabe;homesPassed;;;30.07.2025;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA213821;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Ringstraße;23;;NEIN;Baufreigabe storniert;homesPrepared;26.05.2025;;30.07.2026;;;;Albatrosbau;Albatrosbau;;860;rot (1);gruen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26.05.2025;;Ohne Baufreigabe
HA213889;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Schmidtmecke;13;;NEIN;Keine Baufreigabe;homesPassed;;;30.07.2025;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA213517;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Drosselweg;14;;JA;HA betriebsbereit;homesConnected;22.06.2025;06.10.2025;09.03.2026;1;W00R6AX3;ALCLFD880F5F;Albatrosbau;Albatrosbau;869;869;blau (3);gelb;;1;Nokia G-010G-R ONT;43;1x12;338;2;ALCLFD880F5F;W00R6AX3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;06.10.2025;06.10.2025;22.06.2025;;Betriebsbereit
HA213484;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Brunnenstraße;63;;JA;HA betriebsbereit;homesConnected;29.05.2025;18.02.2026;09.03.2026;1;W00ME37D;ALCLFDF4449D;Albatrosbau;Albatrosbau;869;869;tuerkis (9);gruen;;1;Nokia G-010G-R ONT;22;1x6;320;1;ALCLFDF4449D;W00ME37D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18.02.2026;18.02.2026;29.05.2025;;Betriebsbereit
HA213969;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Brunnenstraße;18;;JA;Homes Prepared NE4;homesPreparedNE4;23.10.2025;11.12.2025;14.03.2026;4;W00LWL61 | W00LWL5Y | W00LWL4V | W00LWL3P;;Albatrosbau;Albatrosbau;868;868;rot (1);gelb;Ja;4;;42;1x12;176;3;;W00LWL61;3;;W00LWL5Y;3;;W00LWL4V;3;;W00LWL3P;;;;;;;;;;;;;;;;;;;;;;;;;11.12.2025;11.12.2025;23.10.2025;NE4;Montiert, nicht in Betrieb
HA213831;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Ringstraße;40;;JA;HA betriebsbereit;homesConnected;03.10.2025;11.02.2026;09.03.2026;3;W00ME2KD | W00ME2LG | W00ME2ML;ALCLFD880C28 | ALCLFD880BF9 | ALCLFDEE9F91;Albatrosbau;Albatrosbau;866;866;schwarz (10);gelb;;3;Nokia G-010G-R ONT;63;1x12;347;5;ALCLFD880C28;W00ME2KD;5;ALCLFD880BF9;W00ME2LG;5;ALCLFDEE9F91;W00ME2ML;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.02.2026;11.02.2026;03.10.2025;;Betriebsbereit
HA213984;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Echterfeldweg;32;;NEIN;Baufreigabe storniert;homesPassed;;;30.07.2025;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA337288;01-07-05-0067-0000-Langscheid;59846;Sundern;Enkhausen;Zum Rosengarten;15;;NEIN;Baufreigabe storniert;homesPassed;;;14.03.2026;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA214068;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Schwalbenweg;3;;NEIN;Baufreigabe storniert;homesPassed;;;30.07.2026;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA213607;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Heuweg;1;a;JA;HA betriebsbereit;homesConnected;05.04.2023;12.03.2025;02.04.2025;2;W009T8F0 | W009T8G3;ALCLB291DDAD | ALCLB291DCDF;Albatrosbau;Albatrosbau;866;NVt-866;gruen;blau;;2;Alcatel G-010G-A ONT;;1x12;75;;ALCLB291DDAD;W009T8F0;;ALCLB291DCDF;W009T8G3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.03.2025;12.03.2025;05.04.2023;;Betriebsbereit
HA213585;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Goldammerweg;5;;JA;HA betriebsbereit;homesConnected;08.04.2024;05.09.2024;27.02.2026;2;W007L5AX;ALCLFC8DC3A1;Albatrosbau;Albatrosbau;870;870;braun (7);gelb;;2;Nokia G-010G-Q ONT;69;1x12;291;5;ALCLFC8DC3A1;W007L5AX;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05.09.2024;05.09.2024;08.04.2024;;Betriebsbereit
HA1510760;01-07-05-0067-0000-Langscheid;59846;Sundern;;Zum Sorpedamm;21;a;JA;HA montiert;homesPreparedTemp;21.01.2026;24.11.2025;14.03.2026;1;W00LWK86;ALCLFDEE9F2D;Albatrosbau;Albatrosbau;861;861;braun_strich (19);2;;1;Nokia G-010G-R ONT;58;1x12;620;4;ALCLFDEE9F2D;W00LWK86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24.11.2025;24.11.2025;21.01.2026;;Montiert, nicht in Betrieb
HA302249;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Am Sorpesee;63;;JA;HA betriebsbereit;homesConnected;07.11.2025;25.02.2026;09.03.2026;1;W00LWM4W;ALCLFDF444E8;Albatrosbau;Albatrosbau;873;873;braun (7);rot;;1;Nokia G-010G-R ONT;25;1x12;474;1;ALCLFDF444E8;W00LWM4W;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25.02.2026;25.02.2026;07.11.2025;;Betriebsbereit
HA214063;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Ringstraße;70;;NEIN;Baufreigabe storniert;homesPassed;;;30.07.2026;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA213621;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Heuweg;18;;JA;HA betriebsbereit;homesConnected;07.05.2023;28.08.2024;23.12.2024;2;W0055EYG | W0055EZL;ALCLB29624E4 | ALCLB2962594;Albatrosbau;Albatrosbau;866;866;blau_strich;gruen;;2;Alcatel G-010G-A ONT;34;1x12;346;15/16;ALCLB29624E4;W0055EYG;15/16;ALCLB2962594;W0055EZL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;28.08.2024;28.08.2024;07.05.2023;;Betriebsbereit
HA261361;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Zum Sorpedamm;9;;JA;HA betriebsbereit;homesConnected;04.09.2025;18.02.2026;09.03.2026;1;W00LWLL8;ALCLFDF44335;Albatrosbau;Albatrosbau;861;861;rot_strich (13);gruen;;1;Nokia G-010G-R ONT;12;1x12;150;1;ALCLFDF44335;W00LWLL8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18.02.2026;18.02.2026;04.09.2025;;Betriebsbereit
HA213591;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Goldammerweg;10;;JA;HA gebaut;homesPreparedTemp;08.04.2024;18.12.2024;15.11.2025;1;W0055GE4;;Albatrosbau;Albatrosbau;870;870;rot_strich (13);gelb;;1;;62;1x12;350;;;W0055GE4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18.12.2024;18.12.2024;08.04.2024;;Gebaut, wartet auf Montage
HA213929;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Zanderweg;7;a;JA;HA betriebsbereit;homesConnected;16.10.2025;27.11.2025;09.03.2026;1;W00LWKL7;ALCLFDEE9F31;Albatrosbau;Albatrosbau;867;867;weiß (5);blau;;1;Nokia G-010G-R ONT;31;1x12;326;2;ALCLFDEE9F31;W00LWKL7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27.11.2025;27.11.2025;16.10.2025;;Betriebsbereit
HA213459;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Brunnenstraße;18;k;JA;HA betriebsbereit;homesConnected;28.10.2025;05.12.2025;08.03.2026;1;W00LWL0D;ALCLFDEE9F51;Albatrosbau;Albatrosbau;868;868;violett_strich (20);gelb;;1;Nokia G-010G-R ONT;25;1x12;326;1;ALCLFDEE9F51;W00LWL0D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05.12.2025;05.12.2025;28.10.2025;;Betriebsbereit
HA213382;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Am Golfplatz;8;;JA;HA betriebsbereit;homesConnected;09.09.2024;07.10.2025;28.01.2026;1;W00R6ARK;ALCLFD880D26;Albatrosbau;Albatrosbau;871;871;braun (7);gelb;;1;Nokia G-010G-R ONT;27;1x12;213;2;ALCLFD880D26;W00R6ARK;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;07.10.2025;07.10.2025;09.09.2024;;Betriebsbereit
HA213576;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Forellenweg;3;;JA;HA betriebsbereit;homesConnected;07.05.2023;05.10.2025;08.03.2026;1;W006C1WH;ALCLFDE6DC09;Albatrosbau;Albatrosbau;867;867;blau (3);gelb;;1;Nokia G-010G-R ONT;15;1x12;106;1;ALCLFDE6DC09;W006C1WH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05.10.2025;05.10.2025;07.05.2023;;Betriebsbereit
HA213704;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;In den Höfen;22;a;JA;HA betriebsbereit;homesConnected;04.10.2023;10.10.2025;25.11.2025;2;W006C2P5 | W006C2R8;ALCLFDE6D843 | ALCLFDE6D7C7;Albatrosbau;Albatrosbau;864;864;braun_strich (19);3;;2;Nokia G-010G-R ONT;53;1x12;230;1;ALCLFDE6D843;W006C2P5;1;ALCLFDE6D7C7;W006C2R8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.10.2025;10.10.2025;04.10.2023;;Betriebsbereit
HA213532;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Echterfeldweg;28;;JA;HA betriebsbereit;homesConnected;05.07.2023;04.11.2025;08.03.2026;2;W00LWHFT | W00LWHGX;ALCLFD84166E | ALCLFD84184C;Albatrosbau;Albatrosbau;1385;1385;rosa (12);rot;;2;Nokia G-010G-R ONT;36;1x12;290;1;ALCLFD84166E;W00LWHFT;1;ALCLFD84184C;W00LWHGX;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04.11.2025;04.11.2025;05.07.2023;;Betriebsbereit
HA213712;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;In den Höfen;33;;JA;HA betriebsbereit;homesConnected;27.09.2023;20.02.2026;09.03.2026;1;W00ME38G;ALCLFDF44371;Albatrosbau;Albatrosbau;864;864;tuerkis (9);2;;1;Nokia G-010G-R ONT;14;1x12;296;1;ALCLFDF44371;W00ME38G;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026;20.02.2026;27.09.2023;;Betriebsbereit
HA213498;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Dompfaffweg;4;;JA;HA betriebsbereit;homesConnected;20.10.2024;04.09.2025;09.03.2026;1;W006AXKF;ALCLFD87E674;Albatrosbau;Albatrosbau;871;871;gruen (2);blau;;1;Nokia G-010G-R ONT;24;1x6;62;1;ALCLFD87E674;W006AXKF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04.09.2025;04.09.2025;20.10.2024;;Betriebsbereit
HA213857;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Ringstraße;86;;JA;HA betriebsbereit;homesConnected;06.03.2023;18.02.2025;08.03.2026;1;W009T852;ALCLB29623FB;Albatrosbau;Albatrosbau;865;NVt-865;orange (11);rot;;1;Nokia G-010G-Q ONT;5;1x12;113;;ALCLB29623FB;W009T852;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18.02.2025;18.02.2025;06.03.2023;;Betriebsbereit
HA213499;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Dompfaffweg;6;;JA;HA betriebsbereit;homesConnected;13.10.2024;07.09.2025;28.01.2026;1;W006AXMN;ALCLFDAFCCDF;Albatrosbau;Albatrosbau;871;871;blau (3);blau;;1;Nokia XS-010X-R ONT;23;1x6;88;1;ALCLFDAFCCDF;W006AXMN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;07.09.2025;07.09.2025;13.10.2024;;Betriebsbereit
HA337281;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Zum Rosengarten;3;;JA;HA betriebsbereit;homesConnected;18.09.2023;28.08.2024;08.03.2026;1;W007L4T6;ALCLB29623F6;Albatrosbau;Albatrosbau;890;890;gruen (2);rot;;1;Alcatel G-010G-A ONT;12;1x12;75;1;ALCLB29623F6;W007L4T6;13/14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;28.08.2024;28.08.2024;18.09.2023;;Betriebsbereit
HA337266;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Sorpestraße;41;;JA;HA betriebsbereit;homesConnected;18.09.2023;29.08.2024;08.03.2026;1;W007L56F;ALCLFC8DE4FD;Albatrosbau;Albatrosbau;890;890;rot (1);rot;;1;Nokia G-010G-Q ONT;6;1x12;45;1;ALCLFC8DE4FD;W007L56F;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29.08.2024;29.08.2024;18.09.2023;;Betriebsbereit
HA213596;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Hakenbrinkweg;7;;JA;HA betriebsbereit;homesConnected;12.11.2024;09.10.2025;28.01.2026;1;W00R6C2H;ALCLFD8810CE;Albatrosbau;Albatrosbau;869;869;rot_strich (13);blau;;1;Nokia G-010G-R ONT;5;1x12;325;1;ALCLFD8810CE;W00R6C2H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;09.10.2025;09.10.2025;12.11.2024;;Betriebsbereit
HA213759;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Langscheider Straße;40;c;JA;HA betriebsbereit;homesConnected;11.06.2025;15.12.2025;08.03.2026;1;W00R627R;ALCLFDF4435E;Albatrosbau;Albatrosbau;868;868;blau_strich (15);rot;;1;Nokia G-010G-R ONT;26;1x12;468;2;ALCLFDF4435E;W00R627R;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15.12.2025;15.12.2025;11.06.2025;;Betriebsbereit
HA213915;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Starengasse;4;;JA;HA betriebsbereit;homesConnected;11.06.2025;09.02.2026;09.03.2026;2;W00ME255 | W00ME268;ALCLFD880DA6 | ALCLFD880C6F;Albatrosbau;Albatrosbau;870;870;rosa (12);rot;;2;Nokia G-010G-R ONT;33;1x12;352;2;ALCLFD880DA6;W00ME255;2;ALCLFD880C6F;W00ME268;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;09.02.2026;09.02.2026;11.06.2025;;Betriebsbereit
HA214034;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Langscheider Straße;42;;JA;HA gebaut;homesPreparedTemp;11.06.2025;09.02.2026;15.11.2025;3;W00ME27C | W00ME28F | W00ME29K;;Albatrosbau;Albatrosbau;866;866;braun (7);blau;;3;;59;1x12;224;4;;W00ME27C;4;;W00ME28F;4;;W00ME29K;;;;;;;;;;;;;;;;;;;;;;;;;;;;09.02.2026;09.02.2026;11.06.2025;NE4;Gebaut, wartet auf Montage
HA213729;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Langscheider Straße;7;;JA;HA betriebsbereit;homesConnected;07.05.2023;04.11.2025;08.03.2026;1;W00LWHDK;ALCLFD841616;Albatrosbau;Albatrosbau;1385;1385;braun (7);gruen;;1;Nokia G-010G-R ONT;34;1x12;114;1;ALCLFD841616;W00LWHDK;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04.11.2025;04.11.2025;07.05.2023;;Betriebsbereit
HA302260;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Am Sorpesee;91;;JA;HA betriebsbereit;homesConnected;30.09.2025;28.11.2025;09.03.2026;1;W006C7L1;ALCLFDBB0636;Albatrosbau;Albatrosbau;873;873;gruen (2);gruen;;1;Nokia XS-010X-R ONT;10;1x12;89;1;ALCLFDBB0636;W006C7L1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;28.11.2025;28.11.2025;30.09.2025;;Betriebsbereit
HA213526;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Drosselweg;26;;JA;HA betriebsbereit;homesConnected;11.09.2025;12.10.2025;28.01.2026;1;W00R6C98;ALCLFD86D89F;Albatrosbau;Albatrosbau;869;869;orange (11);gelb;;1;Nokia G-010G-R ONT;35;1x12;458;2;ALCLFD86D89F;W00R6C98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.10.2025;12.10.2025;11.09.2025;;Betriebsbereit
HA213515;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Drosselweg;12;;JA;HA betriebsbereit;homesConnected;22.06.2025;09.10.2025;28.01.2026;1;W00R6A3L;ALCLFD8811C4;Albatrosbau;Albatrosbau;869;869;gruen (2);gelb;;1;Nokia G-010G-R ONT;44;1x12;336;2;ALCLFD8811C4;W00R6A3L;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;09.10.2025;09.10.2025;22.06.2025;;Betriebsbereit
HA213919;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Steinweg;4;b;JA;HA betriebsbereit;homesConnected;05.07.2023;28.01.2025;08.03.2026;1;W009T7CM;ALCLB29625AC;Albatrosbau;Albatrosbau;860;860;blau (3);blau;;1;Nokia G-010G-Q ONT;16;1x12;406;1;ALCLB29625AC;W009T7CM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;28.01.2025;28.01.2025;05.07.2023;;Betriebsbereit
HA213473;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Brunnenstraße;49;;JA;HA betriebsbereit;homesConnected;29.05.2025;04.02.2026;08.03.2026;1;W00LWL74;ALCLFDF44348;Albatrosbau;Albatrosbau;868;868;gruen (2);blau;;1;Nokia G-010G-R ONT;41;1x12;190;3;ALCLFDF44348;W00LWL74;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04.02.2026;04.02.2026;29.05.2025;;Betriebsbereit
HA302274;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Am Sorpesee;67;;JA;HA betriebsbereit;homesConnected;19.10.2025;06.04.2026;18.06.2026;1;W00ZDK99;ALCLFF0F7640;Albatrosbau;Albatrosbau;873;873;weiß_strich (17);rot;;1;Nokia G-010G-R ONT;5;1x6;460;1;ALCLFF0F7640;W00ZDK99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;06.04.2026;06.04.2026;19.10.2025;;Betriebsbereit
HA337289;01-07-05-0067-0000-Langscheid;59846;Sundern;Enkhausen;Zum Rosengarten;16;;JA;HA betriebsbereit;homesConnected;18.07.2023;01.12.2025;08.03.2026;2;W006C7VM | W006C7WR;ALCLFDAFC439 | ALCLFDAFC449;Albatrosbau;Albatrosbau;890;890;orange (11);rot;;2;Nokia XS-010X-R ONT;09;1x12;205;1;ALCLFDAFC439;W006C7VM;1;ALCLFDAFC449;W006C7WR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;01.12.2025;01.12.2025;18.07.2023;;Betriebsbereit
HA213403;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Am Sorpesee;21;;JA;HA betriebsbereit;homesConnected;30.09.2025;23.01.2026;08.03.2026;1;W00MZKW9;ALCLFDF4437E;Albatrosbau;Albatrosbau;872;872;gelb (4);gruen;;1;Nokia G-010G-R ONT;17;1x12;146;1;ALCLFDF4437E;W00MZKW9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23.01.2026;23.01.2026;30.09.2025;;Betriebsbereit
HA213479;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Brunnenstraße;54;;JA;HA betriebsbereit;homesConnected;03.06.2025;30.09.2025;28.01.2026;1;W00R6AL5;ALCLFD87E63A;Albatrosbau;Albatrosbau;869;869;rot (1);gruen;;1;Nokia G-010G-R ONT;27;1x12;199;2;ALCLFD87E63A;W00R6AL5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30.09.2025;30.09.2025;03.06.2025;;Betriebsbereit
HA213747;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Langscheider Straße;32;c;NEIN;Keine Baufreigabe;homesPassed;;;30.07.2025;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA213629;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Heuweg;24;a;JA;HA betriebsbereit;homesConnected;05.04.2023;18.03.2025;08.03.2026;2;W009T8RV | W009T8TY;ALCLFD40B9BF | ALCLFD40BA09;Albatrosbau;Albatrosbau;865;NVt-865;violett (8);gelb;;2;Nokia G-010G-Q ONT;43;1x12;212;3;ALCLFD40B9BF;W009T8RV;3;ALCLFD40BA09;W009T8TY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18.03.2025;18.03.2025;05.04.2023;;Betriebsbereit
HA213864;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Ringstraße;95;;JA;HA betriebsbereit;homesConnected;07.05.2023;28.07.2024;18.12.2024;3;W0055DCV | W0055DDY | W0055DE1;ALCLB2962615 | ALCLB29624EC | ALCLB2962674;Albatrosbau;Albatrosbau;NVt-865;865;rosa;rot;;3;Alcatel G-010G-A ONT;6;1x12;161;13/14;ALCLB2962615;W0055DCV;21/22;ALCLB29624EC;W0055DDY;21/22;ALCLB2962674;W0055DE1;;;;;;;;;;;;;;;;;;;;;;;;;;;;28.07.2024;28.07.2024;07.05.2023;Kunde sagt 3 WE, 2 Fasern aus Splitter 5 dazu;Betriebsbereit
HA213699;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;In den Höfen;20;b;NEIN;Keine Baufreigabe;homesPassed;;;31.10.2024;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
